position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,size,mass,collision
503449.42868138244,394448.33068686305,-296255.6093511486,-30.99499929957792,-26.57402314834336,48.93813028149421,7.218244387856777,956796223729479.8,0
360439.05872738315,164550.05461050058,881491.6694564295,27.89832553991704,27.423962125248508,-10.766594905297588,8.214211716178738,8786294658109.974,0
-958376.7166101793,-620968.9407455986,-272179.8026365872,-18.67423488776867,29.608764979431285,17.69628561542237,4.26500473535312,802467686623395.8,0
213780.0091309799,955238.7916799311,-632098.6648167528,-30.225202184189236,-24.135753660259297,19.8696860479059,3.7111279935023878,570861994575449.9,0
227146.7580155402,594503.2344307646,-50547.550248933025,-37.85577612554572,1.155050426077473,-17.83451117009521,3.8537280452412923,499950546312043.06,0
285232.26369257714,-508463.4554608192,-491891.7117403481,22.518427776179095,5.8849676820632695,-33.88880705126604,2.3919955240706354,446525078473877.44,0
220993.86127537512,-497655.672891596,111106.07391716563,18.209924550841677,47.909664281261286,-15.499069760945929,4.000750969984926,925721332813929.9,0
188665.4973700922,-956883.2630877144,798255.1142410624,30.061674041820254,-17.55669476738541,-4.703007345097873,5.346549458707058,585495032550737.2,0
416297.80551479105,498314.08775721514,-97540.69477071497,-38.260739160069235,-31.34542827777014,14.075075372456581,9.412169385089422,664966603985017.4,0
970272.4920381529,-493127.762982279,528508.3539967686,-42.01473297362153,0.03426480582532321,-48.144879762145834,5.3497307602513855,413387226126597.2,0
585143.5099854334,-451895.5370049955,622226.6013967386,-27.59007217243491,-42.54882586063702,-8.999620835638858,5.0202099648870435,945860609264528.0,0
663289.8897850655,-680012.9826824022,-620210.9261089433,-22.07437148582453,3.447902512124003,31.470430375963545,4.431537133986616,879908358783832.0,0
-224843.04971256352,553386.64716001,-549494.7184579964,-14.673893553945419,-48.01179579264403,31.0554765934248,0.9179622745299896,395948317387476.06,0
859083.2637853913,-442698.50896692043,860841.7027830756,3.2024509413789843,-47.285576638589134,-15.62795560678829,7.2116571718968405,634918814700192.4,0
7675.698818117497,-589251.3724420923,-354530.2226397302,-24.395882292429505,36.69307901550421,37.17626141689064,3.649645798743605,646945749693363.6,0
-736080.7875335709,589850.2059639965,216761.69463413185,29.51490980066228,-18.82125293390411,-7.584375798888544,9.39531887804724,455794484473434.6,0
218283.53015875746,136127.54120403645,259645.7097373288,-49.42552344370744,-1.4487850931665918,-39.991022380157304,2.968202666198987,381653574651558.9,1
-497014.98068615346,565884.6229757641,977912.0972361923,-41.58252476894512,-36.1149155628535,0.5949988456373063,5.371738141447329,163186320958146.4,0
807037.7806418354,-36365.611180731794,849012.6067957885,-13.083329369044186,-49.36359371175529,-12.232093592026338,5.039738186192927,448387538743722.4,0
-580772.4639326008,-743572.0318677799,-731920.1515317787,10.296919729267692,26.086477492168285,-8.032449439103317,5.985605832905671,199983702842544.88,0
-136265.16485769628,-59236.76958233747,-351202.4702377623,17.137241081169122,-12.372582145974121,26.852294848967333,2.7129399778271552,504271932932532.44,1
251818.88020698586,-3270.76457721903,849599.0054596416,5.317197594920167,29.698346240672365,-27.514843092472297,5.330362144003152,439265541898536.8,0
582521.3473465096,-215170.4858674046,223674.93500199495,-25.670098589510093,9.904675785163299,-40.507850939119436,7.029509226105919,538627930720074.75,0
343221.01475222805,303998.38119129534,680070.6446969018,4.579598509675101,-14.279411130518149,40.49085967127306,3.6505187226920817,24083465128442.156,0
-818374.8949487577,-37237.19904101803,-725872.3995576173,-12.936824946174333,5.305035410087832,39.13466597004545,6.070091646173161,350835687329861.56,0
384162.8138001356,-941574.7790551085,238192.64720939053,-33.78090805412618,19.41450656377532,20.1328655852748,7.299404946644106,145914417134532.9,0
-377154.54584193253,-110477.44476247719,84187.18677985412,25.438907665447985,-43.37955789189778,47.82649657483229,0.24752839896753637,951883240866548.6,1
-19900.057228785707,361224.02308771806,396436.8314227662,-29.24273504160486,46.176015721432634,20.679027017709586,5.133446393028654,867129669811233.2,0
-821475.7128597121,901478.7575937393,-860173.2083221254,-0.6866774299149725,2.7372457679428948,26.303958075612528,2.491315763949765,636325159002341.1,0
-444400.4334396267,948968.2962482895,-81918.54954842653,-27.175866594852437,8.141991688378248,23.335745074464512,8.328340270201219,742684700106302.2,0
687542.043738863,425736.50416524895,547563.1196527679,45.94450131846659,-42.187302960075314,-27.715246036413333,5.090137270562273,297767363441691.9,0
874671.9499161833,891682.5945251633,580839.2505028758,43.906047359699514,44.98860882266973,30.828750765402575,8.368622935921493,960188038227112.0,0
-760735.4443771468,-920229.708142321,-563979.7486299903,38.718478335070614,44.6863501196291,18.593176854971773,5.808373744245077,580186706341449.8,0
332298.2036977594,-679568.8763912533,693499.8173534996,-31.675789281299938,16.558211252809315,28.045851176717235,9.762365876428031,544975520872413.5,0
491564.38691013097,715620.7576030709,815976.3771803742,-26.12940048514808,31.088295125200005,-1.396730794025828,7.52622954079548,69558763593781.016,0
-803783.2666941707,118200.40262451605,79026.68977060425,-12.529455467512953,-35.089604376886925,-17.200494344191632,5.226970745120798,338818339637198.1,0
335706.97647365695,-443534.2794365003,151987.86168296123,-37.168380528276714,29.041692049698895,-17.82633788892197,2.561217745313904,725227960475268.8,0
744749.4783081219,610868.6213118273,-582598.2772625407,12.500648349210728,-47.56629179176509,3.447056743007792,0.6792202855841716,565684455005633.5,0
451785.40557080996,-780535.1640056579,109260.64982394292,-42.86766702385913,-32.8527281082184,-48.471545467456345,1.7324495535464615,475789933993372.06,0
-298397.43423525,-903427.3551170368,29519.769664319698,-4.885946108151003,-21.01024098054076,-38.35237520073156,5.078924843868049,221501067380896.06,0
895888.4657173578,-513229.54821756727,511870.2534302778,-35.2808493432136,33.70033118961693,-13.30003970760152,6.079608743034998,397101934151765.0,0
-959937.8019045343,-403995.4409090885,21469.220321793226,-0.8769559067105419,28.63268449228505,19.65261018704929,2.906154546284176,165109727418902.34,0
161064.05555023276,842376.8532159762,-55437.114451534,-2.691716902566121,10.092364184455924,40.78073111294414,6.028318879416545,123619027379416.16,0
-198439.12214248988,-357611.8721748545,123909.41793805477,16.868085313906832,-23.037262590764442,-24.168241263869163,0.12147449498918814,636356841502197.4,1
289524.430011587,-540058.9813321796,-947950.7333296621,36.56048641359355,-40.420081503590254,30.412519932643846,3.117498512012671,263776472325574.28,0
-349150.96131088655,873610.2062943648,-811414.8938859534,28.307146283904174,-32.32389309704702,-44.99062606635752,9.609829314652917,370636134637330.44,0
-355578.25945464906,-597187.0173515137,-654287.9455838369,0.6936228557021664,38.25410679656133,2.1072732647247747,4.690550067858202,986533568843974.4,0
480610.1579683053,942194.1846011009,511567.3627115842,20.256039880022925,-28.19140492216583,25.93535362296656,4.559345067701465,992750425185327.5,0
766810.1998965144,932068.5613205074,899639.1117910501,35.313828774884485,27.25743669815199,21.70399063033078,4.781364835601443,871869411502510.8,0
590712.4891392654,-520338.51414231135,381196.93317119055,49.72610790368111,-16.305400271224983,19.143847133771033,5.351395132386342,384891199718894.7,0
401561.56540259905,-778799.5804725419,638005.4301661663,43.01800444912607,34.57914950510637,-0.3304801405684117,7.8036387679455235,688618822815368.5,0
769250.1220397353,-546009.7464778644,-689495.3776745545,12.108093679675136,-21.55055932426002,4.585571867749273,9.09395207713607,556755542007526.6,0
725688.4704399277,-410765.6477880657,-853046.3315041956,45.780039368724275,-3.153721930362039,18.936412952322442,0.6568619577866889,260242940371633.44,0
-512545.60361704347,41463.10217336519,-404134.28919712885,-48.86179467793967,45.967817256735444,-27.08383833452671,5.064219177065756,733928226949983.1,0
-887854.6337369406,570689.9257267944,-245182.65421407227,-13.808961771853092,-43.14704205281738,34.319272557790896,7.290603657707294,813045893128766.8,0
927196.7650296914,-737099.473664054,-639196.1835797762,21.082945118818515,41.0112061021138,-32.42913628560969,1.78604763078137,517719631983247.6,0
-823111.0280256164,-546833.7781711165,-807536.2018043773,-24.918056005793865,11.286301273439967,-3.8763120240262054,1.0359514130660197,959244647507851.9,0
298969.67232969427,979378.794455701,376438.8557993937,7.9470985876200615,29.02516581519508,7.983876040057069,8.427600926397135,526011206214999.9,0
-143350.99500024912,-476501.5747190582,23064.103404055117,-34.84480721945443,19.73444097997789,-13.114877548874503,9.824338818577562,272926551806903.44,1
-416198.87819101487,-479581.6751035942,310162.72676869226,35.52629761302441,-39.08761312823822,-32.32525179757371,4.069514380125642,126617754830105.8,0
682622.1899983953,-536540.0799917941,567420.4099485409,-46.63604258430175,-7.002434617026523,3.1641088468576726,0.5194074581236441,786480512639017.8,0
458319.4007129213,627321.7155457418,414436.34024152183,34.765041983974825,12.76121430863968,3.602321041928647,7.577781158554553,313639891513538.7,0
-858061.1566649163,527549.6542414215,-613260.3052027097,9.786257962451117,-49.104157488180554,-30.979793027251844,6.281916458419799,252474047453410.16,0
106570.52844378469,607211.4791357517,895549.1629188198,19.55382636106573,12.735080340508233,-7.208713980816093,4.000594187476617,921636799169711.6,0
42567.2583031815,-724959.5426485786,313921.3471859619,30.234552950291146,23.579610235372357,8.050540106306222,9.552975025885456,15587922300702.291,0
-927639.5367021178,891573.5822189869,-792939.2732929059,-46.4986188547637,32.61254883582674,16.337069427168203,0.1770735889672537,199365323832796.84,0
-10030.135516914306,-226529.97901216266,763913.1601312172,-34.60567582585156,23.463812845206107,-25.456999600668397,5.794741456141834,384902825520180.06,0
85569.80775031121,724796.7656821241,574122.8146987569,-43.54309513007454,-16.977813231314798,-19.622595577785308,1.8879890889961741,231903730661585.5,0
-392371.443528646,313462.4865113485,673989.5374661996,-38.448857151334096,46.29035470099896,-0.8920184947363481,4.522480994295935,789846975415273.0,0
518344.51803263533,-978764.3405541328,-693633.6122155669,-23.803986509733143,-47.18364401493561,8.575761707113251,9.36528244311261,674237564552675.8,0
-900427.5968375651,196423.7003729341,917080.5796501869,-45.23434308717007,-28.7072101182967,-16.93364011565214,7.957559003661742,602071509825441.8,0
365507.0370068159,535052.6496795141,-135853.64195967012,-4.109117272999754,-41.7109393774078,-1.6280174295414511,6.4427817180133555,299279715148092.3,0
-857321.9940811099,-609109.7356954752,212302.33304729243,-30.100195485791602,18.03338072373822,35.321935915564765,9.439166664251655,59245207370743.484,0
643037.97588136,-706928.2061097287,246690.91302372096,13.963899973920903,40.89281096852045,4.2370134061994165,0.22766467750874114,871599016670986.2,0
74295.46980558801,977859.4153773708,172773.6108555398,-44.56898317634106,15.591034101423546,-2.676329152698301,2.922874283357843,927980750277429.8,0
-680047.1244841549,-512721.4357695533,31732.536888672505,10.72460265427484,-10.30582772027072,36.367036629753386,4.982550176006537,627238913524100.1,0
-438518.28699570824,-983087.1964550234,700513.8189708742,6.902915636132313,30.59786287708971,0.25139743633122436,1.4900408814825776,681531374372278.5,0
-334857.6607139695,807026.0346064854,953488.2110001142,-33.08904390248869,22.30217007783135,-24.738421037519633,8.322086555151627,474161732988092.8,0
597555.7516255584,105761.63353520236,-104593.5210712665,-43.5630149142375,7.961256806006965,9.08055865005096,3.2694779240246272,286217457629787.7,0
-746191.6638511273,673143.6960970992,-738001.1755116136,38.71553125068084,32.02411187973735,20.040672496914624,0.2761384122407225,688035870092557.5,0
-450848.5784158149,-438344.9311063052,748034.845864062,-20.064812922094088,11.20190366418197,1.8960471224808941,5.206000217709578,221198404715096.66,0
-486982.32529004983,148133.45096925017,747704.6437558958,44.86040566678098,4.26902141363864,-25.286555315843586,2.175255995353387,602855852559183.8,0
-829683.2900762876,-210289.68021858146,695336.339718343,-11.79845764432578,42.94605466715686,-18.5803558191882,1.5236042435055563,331594700416988.75,0
-661446.9880736666,394041.93395735486,-112282.15656951803,-38.41862086830582,14.405600211707053,18.145203869690192,5.232575633969983,897015687576650.9,0
936815.3368404664,866941.3858612247,-73667.68756394752,-2.3369011130889703,-1.6293094186540458,-24.061835190961478,3.1274604339959486,113071395517064.23,0
575269.7556178982,716781.083123832,787236.8610773827,40.48351219518689,44.40679873426858,-46.60682999827461,4.040238000083767,705286333452340.0,0
325999.59302442824,-962409.3972270295,-926334.5344359723,39.17614552319955,-4.383337812908152,-44.12689579586668,3.578077994499436,306982725769683.2,0
-785515.0968997438,-708340.396927891,-436731.7450817891,-26.26803440616672,-44.0554987040924,25.459655196375365,7.316262890087355,428342572576870.44,0
-55680.53500534245,652213.2169239249,91313.00873858621,-46.57375656408538,2.2856482524147594,12.88335555814205,5.957255451363132,113478605866301.38,0
-666559.858370597,-780560.5437802639,-757866.6126022566,8.328990779100856,-46.42418999389235,48.42870650744429,9.692780625985014,885783240869975.9,0
349150.4121535432,525739.9228562622,-329006.89238911425,0.4553641955066823,25.72445998535629,-37.21041726810665,6.066371412541081,113263205191285.95,0
478509.16716088704,-686864.2906778993,-691165.7969832132,-12.157974719833788,19.027793177963687,20.941479587903984,4.611235601762081,427603963066800.56,0
755242.9885077204,744718.4669807332,-996593.076753465,-10.814329800529556,13.207748269818786,-31.650860929275193,2.353564025262546,269199500392929.75,0
160771.3965441382,4403.842763880617,-922758.7745207369,-24.115045109253085,-28.261414435586406,38.27151972533122,5.450527144516195,687044706339684.6,0
81020.20988022885,-705907.6887488819,346168.93132701144,9.971932385555661,38.27218854451482,23.718535942263514,6.806117935583749,783777024454940.0,0
679754.9474367385,919172.3067209944,-840500.0852071596,-47.31003270777787,-24.093506145826847,-29.399675376935463,5.905743610285951,242807212641422.1,0
973013.3896663953,848581.7670918091,857771.092119606,-43.54327220048968,33.55870677470317,-48.68406861360788,8.70053609959397,861055429084081.0,0
417279.8208120933,-377963.4625731214,618511.24711244,-2.7654853968602,41.42251621129786,-19.60717073403224,6.68512220195591,498942590345751.4,0
48736.863277432276,-762575.6328997213,279527.16041004914,-1.0277473432535373,39.11645592153408,22.4152160010196,6.074661049492255,234356050264695.4,0
-615070.8642354754,-281386.9425148368,-670495.3313682036,-35.0140511267822,27.498685648172852,46.48382314241928,7.03201076885965,980104367403488.8,0
-941749.5754006063,-130708.76104751532,-148299.01628481084,-15.210777134294553,17.01339809611393,18.973659305188747,9.535806092091196,699949361718934.1,0
826472.0327206908,742193.6349077439,636157.9200619026,-8.854032632420584,-32.159960685193965,-6.724183311187517,7.494607641520321,670190425088844.4,0
65441.51640069019,-563341.9675083808,-206138.82729167934,-41.0951587949352,-7.559129531195893,40.160345502736476,5.332535539196814,517373193905297.75,0
125728.73117678799,-828993.3437759307,-312176.57249319507,37.50945832042916,-6.395727579836006,-38.160855713282494,5.961966416736778,112502622194446.33,0
419452.9231400795,548578.0218477473,799358.342824795,24.40325667382028,25.508772871489867,-24.45247823401654,1.7625179136808247,921847581243893.6,0
-150860.10414391174,-550376.5985915321,806717.8900475618,-8.036774121725223,-9.239771453299397,-33.91178062117311,8.732346064250208,76977682893723.95,0
-525728.8027518323,-15362.785923374002,533430.1701076494,26.16261918032798,-12.718131131976207,-16.174230199147644,3.391896207706024,224706956095329.9,0
-893493.0845403082,-698494.0302542044,-280067.30453211465,-9.73027965037626,-25.047853216968363,12.212870057588212,4.280944684190159,575295379306421.0,0
-288821.86451481574,608313.8545495733,460751.8374378532,-33.94579833027341,-42.457400814796976,34.19887178802907,3.913777404465494,443793437994826.75,0
957650.178002157,-983720.2791313613,-259995.8080629037,16.073356777759955,11.847659177492673,34.618244674712656,7.533964138932347,403512071812710.25,0
43964.7043824289,-692981.9654516123,408166.2456438807,47.654757816742915,-1.9726788479036728,-12.360582558735963,4.747894230670906,782148698802345.9,0
123435.81250741612,692374.8954751468,5624.887261761469,4.34200408270631,-40.02676621364236,-34.94307897928948,9.782919545147342,238975210650549.34,0
-215597.98131364596,-433861.21596420684,89996.57290407922,-11.843049702140043,30.218820871567914,-10.33150113681527,1.0332365455739858,982920910582050.4,1
-935919.2125756635,848894.3450003141,620447.959341062,-10.848497075027893,-18.779883097731563,27.730039936274864,6.874069796876355,509363588561251.5,0
-338580.3406970898,-56738.71032698522,-422835.61055054085,41.99199069448791,-29.069902306827032,19.51982084852476,9.230130811135426,155992322283145.16,0
-39058.551739370916,-190554.19841961702,46345.20940610918,24.390408563998946,0.7341717827731387,32.10547831315593,3.8293522809357077,537527442771771.25,1
879743.4371345991,788890.6442944268,-600610.2640975979,27.33549256822478,-6.704690653863544,6.17894781596636,3.4334485770302017,936792745721061.2,0
291122.56840790575,845915.4276719848,258263.08358826325,-35.658313212588276,-46.74699585032336,29.78506396252601,6.079190791335848,777880723141237.8,0
-472789.07003843633,-525562.4795447574,24996.252864447422,-28.479836892261858,-26.939502263176706,-38.52211834404315,5.252126346409888,844523591265399.8,0
-789025.7745811719,-410750.696633114,-366447.869953978,28.727614284077134,-38.173509661356434,2.335644200384465,2.7645191694255176,569188304617103.8,0
-666728.1069074364,788788.8907379194,-858894.2839451514,-12.474195511213047,46.13703437088303,-23.356710517717495,4.287950504496855,584201258474976.5,0
-520131.92628766934,771177.4447910413,-390019.8240550767,5.54867833779025,1.7478406030935432,-30.3030752197478,4.042778727062453,28150956908589.566,0
-940481.6394803955,-415392.81577451504,-609198.9962891549,24.610572777031706,-15.492543346693047,-23.233469887633984,0.4317527344836424,395403895643621.7,0
-786843.2232206566,-784014.4074739062,-696058.2242837865,-21.583924913453977,44.74906057144426,24.98892222664405,1.779460155133521,575250748407095.1,0
944382.471749238,209901.09015862877,672082.2003443772,-4.275860853987346,-37.78044092109983,18.285456379555413,9.059535843853864,703104212925806.6,0
863372.5176993448,522261.79210697813,-235579.44057662145,8.3244613938544,-32.13641657532307,5.419447685377207,7.095529506936594,638928527966893.8,0
-61406.25515079568,843638.6614428055,-170501.3643918283,12.085599130994815,17.49276125429317,-13.056938026679063,0.9294415045503306,824564684558528.9,0
332879.88890286745,-917506.2240751786,-141240.49803401122,-42.9396673306011,8.04620432438351,8.299510951828893,2.0415814316756644,513521721887069.9,0
-34767.5183475893,986012.7686354767,-821540.3354450323,27.677546530709748,41.74054172002715,-28.76857029037867,1.1203738267863164,517018629321282.6,0
975396.4911972713,422821.96829919727,-192611.0481091994,-40.756441540063975,21.486772274623206,-45.77928010275285,7.4582027095605605,557995449703354.5,0
758577.2346776223,735488.2804965167,-89165.11228332855,-0.9657508309284708,34.259651620503064,-13.00809820008152,2.3675635233236005,429779689169430.7,0
-435645.3607272019,-25414.961845209473,391351.77014699415,14.570285041075522,-32.68754168936972,38.30793898301047,5.470049376869965,416083771848241.0,0
553987.2373443961,-45477.89860443084,453144.1188751203,-44.30822993565964,0.7325305314012454,24.764352608777642,3.907621771592349,603296920300356.1,0
-13584.165272914921,-944699.5729362535,96167.1005842404,-46.70392608394667,17.6420077634114,49.7779316870633,1.10919188305362,767448292672367.6,0
-946487.4512627004,-554433.6487875569,-263662.510562422,-7.1978423729022865,-0.3353183832629085,-23.80335190406123,5.666294865457787,619925122156373.4,0
388741.3040754574,-844032.5787414493,211945.13723499863,40.43070043512269,-24.680096810235717,43.898740665621375,8.474098834754402,466295291225906.94,0
-686473.9800615339,850551.4500779307,679601.9607270109,2.174718345724372,26.307687100253062,-1.989096452391756,4.278897021955408,924014442985396.5,0
-357613.3275813564,556507.0376773833,-921173.9498313069,8.797488964918799,22.150130314201405,1.6942009378641743,1.371650203911017,535069861667359.6,0
-647271.381245678,542035.864134389,-672376.7313931915,15.602310632286503,-19.38016035509522,2.5979067534308555,8.415751986967951,815211439053061.6,0
-518215.1934320831,-180014.88973167352,562855.7096193673,-34.59982049143095,2.7083684014327716,-0.4735142613102141,3.7488876357964993,464768128983066.4,0
92145.75825085747,-98596.18889302178,-78433.02514268795,7.424557346423136,37.73545121761572,49.32979127215876,2.7326384372609334,960176757251529.9,1
-108468.37263065146,-586956.5638782202,-32439.358339161612,29.703630238036183,-11.864597711958304,-32.68947768002628,7.276327864340243,195206606847073.6,0
-18337.864537190995,-49699.805289280135,-364884.4033372556,-17.121255038120275,29.820723971294143,17.409017898963214,2.587251858018681,469493607864782.5,1
985900.6107491332,-505782.8742423305,999285.4089769206,-10.308573733550553,-48.802023323001606,-4.98934198409512,1.7813587533316588,768854667536969.1,0
28005.559774766327,-466947.62253238517,880623.7540481493,45.20726319948021,26.500127696746972,-10.817856479943522,8.110885721551703,81092000901557.02,0
-941232.2489885836,-319219.4374324684,280854.22174778045,-41.36544462012132,-35.6347498698412,-38.03850228789138,9.808971132097577,379284948345268.0,0
390045.60147017916,263520.57181337057,627105.5179452358,-45.85178468468223,-27.036073940970752,32.032505646596974,8.273843189778377,250948644939932.3,0
766585.787193723,964780.3608969147,96762.07604200882,-1.6165880020280525,35.84988353196212,-17.670785326705428,5.466918364531567,517968604730802.7,0
-696690.6794622892,-907556.182898138,-721236.8812841765,25.18200815929461,-25.84308968878595,43.21498727085368,4.054588451793781,37116291786263.414,0
221370.1851309142,949331.2934769159,943875.1039269462,-48.84607149027747,25.822610668201506,1.9497211363858327,8.93944054202135,515323606495353.44,0
206636.61934521887,456628.13701878814,-668000.604725088,-39.071776523237446,-48.53832965367114,-17.69543167544998,7.638617297259561,93388661720910.08,0
257908.5160527255,68963.92169717769,-24792.197364131454,-16.36282279117294,-31.18225527703413,42.699096214033986,0.5244250344018447,233668736657228.16,1
12711.212242714711,468306.4365191241,-629440.9780813839,40.39428540644913,19.08808598101244,-45.554138476304175,5.918939070847967,947322893735042.6,0
-29113.688400828978,462843.280204606,-690556.2273666684,22.832579762083384,27.71147726596203,13.9002586656474,5.859327256256485,995166559392301.2,0
860655.7218212197,-760048.6179925108,-393742.4109578645,-8.978351014683518,-12.69675468432765,-48.335922345791616,4.555840783812554,495448575902633.1,0
889552.1671164599,-616306.3241152256,-294305.11800148955,3.566513740165142,-24.78695682752341,-25.12142936831672,7.340988305164902,75566012210282.44,0
-1473.498665085528,868642.6477216231,-453931.9821839216,15.114647992909639,-36.03737647383568,-12.106436871511193,8.812062427503061,76754781523075.48,0
-149101.70666778798,191877.1527361262,64820.96219134913,35.81469719884221,42.032648637352494,41.33170578866809,8.098774265022895,91260134384203.64,1
-942497.1977921284,376239.02258384414,992104.9413614941,16.05153351786933,-3.734834122194073,-44.618271988834294,0.4471154199221534,376397795648229.44,0
-998057.982335891,428642.2624793891,350221.0726891549,-34.354639859634474,-43.04695620272918,-16.691320257131572,7.100646000930463,728229076282535.8,0
-274149.0961592051,-893568.7717144551,268821.36360661546,-34.157879651597824,38.327285696795784,0.5481706128719708,9.621735626664627,675147505146358.8,0
620320.5425220979,-978505.4565417161,659635.5360939151,-25.218078523276034,45.21039963895957,-28.255368561323515,2.6070507427678593,347753745908074.2,0
-559331.3718875721,-519024.25997648295,-126306.02935225691,48.128676335209306,18.67763231734395,-16.87772682202717,3.7275568829729098,967707196703351.9,0
-54634.779361527995,-734726.8044484572,-355536.08691577334,44.7799436849472,-1.3755142084741792,-30.87341466059993,9.50236224356542,941818776321950.8,0
-434584.43494699337,-285443.50324905873,-69881.67611388653,-49.432716574135085,-14.161488010066805,-18.98897642780204,7.306910337966507,781288375266947.6,0
-221963.05732273718,884121.3646720431,-649333.6101278309,20.15299605620322,-23.168711877388603,39.3690982365994,1.5569058161054206,408775309182655.2,0
-187506.01938938093,-320181.87781837315,-182741.68074712006,21.946031660697287,0.07719064970346068,-22.045039843609583,5.611329545470573,198681815709125.34,1
-168016.28571000742,-559816.4726269059,456579.20955658914,2.803808239172966,-34.82480114613276,28.4437246681871,8.77233985157672,405355032861433.7,0
-286236.6285095803,392438.1156580129,934877.2898195772,-15.788019737396098,-32.58707579712066,-0.49319312979919516,9.578523995161806,860683768901212.0,0
-475832.096032893,-862595.0579361396,-941725.2313742756,-7.730734082930688,5.415719277214528,-16.207621031066054,1.898650609394534,9007341292151.908,0
-828142.6105905061,-562364.0189191566,-681528.06691117,-29.48010500056989,-5.056874277047719,-45.29267542163553,6.812301284755648,897951174847394.1,0
-659626.2439879976,573220.9695120491,687818.2844916135,24.46811554947618,4.73568588898965,-0.010963533995436592,8.569746608434897,807395608620057.5,0
547835.1607961366,-906545.9826699882,-387063.4327443701,-21.550081094872485,-37.07365325120044,9.622019458602907,0.31185740093748276,881871568483568.4,0
-552427.0926778875,519087.83432273846,269245.50341584417,48.94847389112854,14.020543956935242,-41.760360469376735,9.045156895467713,761733513065921.2,0
-321083.58541104605,-723771.3205863821,984992.504246078,-30.69930319812989,0.12647985219212643,-5.872774840763697,9.141558479821752,617028694587043.4,0
-427153.49396812543,-915638.7950489551,14291.364564295276,2.8898125987977608,26.613938336740844,13.50540343147648,7.874737037153659,208935192782426.75,0
445368.79824408516,512914.91001617094,566011.6485193372,49.79587638600937,-13.199102884934376,11.057065736204777,0.6111689102217794,309332465774001.56,0
706868.2896784046,872722.4307194594,981268.733069015,11.335742124816626,5.6302724004270175,6.0275484139117665,1.0686808856825425,931892630483349.2,0
-8142.62265090365,986125.9101686229,386919.1819979225,-42.56655080052255,39.3037253167185,-3.956238633008958,1.2210597588176455,205601687672212.8,0
-652065.2589092043,-481911.66865964676,-286928.45303707814,24.03348254125885,-31.899671586969735,-14.83006533661436,7.580577977751227,99199162286268.55,0
-120283.49434465624,-263668.4499938298,753980.2164592065,-9.531432445720846,47.49410671241249,18.35854656685288,7.863143424519869,124218067365551.77,0
266273.6327761286,-293999.5767809205,-335158.4451216416,-28.720771525910394,33.521925273134784,0.11658090471693328,2.381198078186866,359169809217351.3,0
-828352.0235205462,742398.5127739301,431004.79646291817,-8.73922096444906,-33.2776498129003,48.91236851380168,3.1458837913154354,990759514205203.2,0
-962644.6138125035,-742184.7998536115,144573.5516013913,30.709120048780065,-39.3507850219727,19.531229123518642,4.722205903841717,91406782380990.38,0
-478257.22526810167,-142423.38067496778,-156449.0637494194,-25.253571763408512,15.339360981018729,7.753470137168236,9.005669060485653,407534652244296.06,0
852850.1832429029,-326327.18008503807,764330.8825713466,-47.17260472716891,2.4288599640567625,-0.7057074315001017,7.333761229712219,900898556355233.1,0
